oa_id	dataset	ecotype_id	sample_name	biosample	species	latitude	longitude	elevation	locality	country	country_code	collector	collection_date	collection_notes	cs_number	ploidy	internal_data	pooled_plants
OAKG9843	KG	9843	IP-Elp-0	SAMN03327247	Arabidopsis thaliana	40.53	-3.92		El Pinar de las Rozas	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS76840			
OAKG9844	KG	9844	IP-Esn-2	SAMN03327248	Arabidopsis thaliana	42.27	0.19		Escanilla	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS76846			
OAKG9845	KG	9845	IP-Evs-0	SAMN03327249	Arabidopsis thaliana	40.48	-3.96		Ermita Virgen del Soto	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS76848			
OAKG9846	KG	9846	IP-Ezc-2	SAMN03327250	Arabidopsis thaliana	42.31	-3.02		Ezcaray	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS76849			
OAKG9847	KG	9847	IP-Fel-2	SAMN03327251	Arabidopsis thaliana	43.31	-5.7		La Felguera	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS76854			
OAKG9848	KG	9848	IP-Glo-1	SAMN03327252	Arabidopsis thaliana	40.11	-5.77		Garganta de la Olla	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS76879			
OAKG9849	KG	9849	IP-Gud-3	SAMN03327253	Arabidopsis thaliana	40.65	-4.11		Guadarrama	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS76895			
OAKG9850	KG	9850	IP-Hec-0	SAMN03327254	Arabidopsis thaliana	42.86	-0.7		Hecho	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS76917			
OAKG9851	KG	9851	IP-Hue-3	SAMN03327255	Arabidopsis thaliana	42.96	-6.1		Huergas de Babia	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS76942			
OAKG9852	KG	9852	IP-Ini-0	SAMN03327256	Arabidopsis thaliana	40.46	-3.75		Madrid	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS76945			
OAKG9853	KG	9853	IP-Lac-0	SAMN03327257	Arabidopsis thaliana	43.33	-5.91		Las Caldas	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS76996			
OAKG9854	KG	9854	IP-Laf-1	SAMN03327258	Arabidopsis thaliana	43.36	-5.88		La Frialdad	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS76997			
OAKG9855	KG	9855	IP-Lam-0	SAMN03327259	Arabidopsis thaliana	40.57	-3.89		Las Matas	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77008			
OAKG9856	KG	9856	IP-Lch-0	SAMN03327260	Arabidopsis thaliana	40.51	-4		La Chaparrita	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77010			
OAKG9857	KG	9857	IP-Leg-0	SAMN03327261	Arabidopsis thaliana	40.33	-3.8		Leganes	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77019			
OAKG9858	KG	9858	IP-Loz-0	SAMN03327262	Arabidopsis thaliana	40.98	-3.8		Lozoya	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77051			
OAKG9859	KG	9859	IP-Lro-0	SAMN03327263	Arabidopsis thaliana	40.5	-3.88		Las Rozas	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77054			
OAKG9860	KG	9860	IP-Lum-0	SAMN03327264	Arabidopsis thaliana	42.24	-2.62		Lumbreras	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77059			
OAKG9861	KG	9861	IP-Mac-0	SAMN03327265	Arabidopsis thaliana	40.72	-3.21		Marchamalo	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77061			
OAKG9862	KG	9862	IP-Mad-0	SAMN03327266	Arabidopsis thaliana	40.45	-3.67		Madrid-Centro	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77062			
OAKG9864	KG	9864	IP-Mat-0	SAMN03327267	Arabidopsis thaliana	41.76	2.69		Martorel de la Selva	ESP	ESP	Xavier Picó	1999-12-30 0:00:00		CS77074			
OAKG9866	KG	9866	IP-Mdd-0	SAMN03327268	Arabidopsis thaliana	41.89	-2.79		Molinos de Duero	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77076			
OAKG9867	KG	9867	IP-Mie-1	SAMN03327269	Arabidopsis thaliana	40.94	-3.22		Mierla	ESP	ESP	Xavier Picó	1999-12-30 0:00:00		CS77083			
OAKG9868	KG	9868	IP-Moe-0	SAMN03327270	Arabidopsis thaliana	41.78	2.37		Montseny	ESP	ESP	Xavier Picó	1999-12-30 0:00:00		CS77104			
OAKG9869	KG	9869	IP-Moj-0	SAMN03327271	Arabidopsis thaliana	36.76	-5.28		Montejaque	ESP	ESP	Xavier Picó	1999-12-30 0:00:00		CS77105			
OAKG9870	KG	9870	IP-Moz-0	SAMN03327272	Arabidopsis thaliana	41.91	0.17		Monzón	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77111			
OAKG9871	KG	9871	IP-Nac-0	SAMN03327273	Arabidopsis thaliana	40.75	-3.99		Navacerrada	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77117			
OAKG9873	KG	9873	IP-Ndc-0	SAMN03327274	Arabidopsis thaliana	37.94	-5.45		Las Navas de la Concepción	ESP	ESP	Xavier Picó	1999-12-30 0:00:00		CS77125			
OAKG9874	KG	9874	IP-Oja-0	SAMN03327275	Arabidopsis thaliana	42.34	-3		Ojacastro	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77143			
OAKG9875	KG	9875	IP-Ovi-1	SAMN03327276	Arabidopsis thaliana	43.38	-5.87		Oviedo	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77155			
OAKG9876	KG	9876	IP-Pad-0	SAMN03327277	Arabidopsis thaliana	41.34	0.99		Prades	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77158			
OAKG9877	KG	9877	IP-Pdl-0	SAMN03327278	Arabidopsis thaliana	43.02	-5.6		Piedrafita la Mediana	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77165			
OAKG9878	KG	9878	IP-Pee-0	SAMN03327279	Arabidopsis thaliana	40.78	-3.62		Pedrezuela	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77167			
OAKG9879	KG	9879	IP-Per-0	SAMN03327280	Arabidopsis thaliana	37.6	-1.12		Perín	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77169			
OAKG9880	KG	9880	IP-Pib-1	SAMN03327281	Arabidopsis thaliana	42.72	-3.44		Pino de Bureba	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77175			
OAKG9881	KG	9881	IP-Pie-0	SAMN03327282	Arabidopsis thaliana	40.46	-5.32		Piedrahita	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77176			
OAKG9882	KG	9882	IP-Pil-0	SAMN03327283	Arabidopsis thaliana	40.46	-4.26		Pico Almenara	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77178			
OAKG9883	KG	9883	IP-Piq-0	SAMN03327284	Arabidopsis thaliana	42.1	-2.56		Piqueras	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77179			
OAKG9885	KG	9885	IP-Prd-0	SAMN03327285	Arabidopsis thaliana	41.14	-3.68		Prádena	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77189			
OAKG9886	KG	9886	IP-Pru-0	SAMN03327286	Arabidopsis thaliana	42.38	1.73		Prullans	ESP	ESP	Xavier Picó	1999-12-30 0:00:00		CS77190			
OAKG9887	KG	9887	IP-Pun-0	SAMN03327287	Arabidopsis thaliana	40.4	-4.77		Puente Nueva	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77196			
OAKG9888	KG	9888	IP-Pva-1	SAMN03327288	Arabidopsis thaliana	40.93	-3.31		Puebla de Valles	ESP	ESP	Xavier Picó	1999-12-30 0:00:00		CS77197			
OAKG9890	KG	9890	IP-Rib-1	SAMN03327289	Arabidopsis thaliana	43.16	-5.07		Ribota	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77217			
OAKG9891	KG	9891	IP-Sal-0	SAMN03327290	Arabidopsis thaliana	41.93	2.92		Santa Pellaia	ESP	ESP	Xavier Picó	1999-12-30 0:00:00		CS77230			
OAKG9892	KG	9892	IP-Sam-0	SAMN03327291	Arabidopsis thaliana	42.68	-6.96		Sampron	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77231			
OAKG9894	KG	9894	IP-Sen-0	SAMN03327292	Arabidopsis thaliana	42.59	0.76		Senet	ESP	ESP	Xavier Picó	1999-12-30 0:00:00		CS77243			
OAKG9895	KG	9895	IP-Sfb-6	SAMN03327293	Arabidopsis thaliana	41.78	2.57		Sant Feliu de Buixalleu	ESP	ESP	Xavier Picó	1999-12-30 0:00:00		CS77248			
OAKG9897	KG	9897	IP-Smt-1	SAMN03327294	Arabidopsis thaliana	40.95	-5.63		Santa Marta de Tormes	ESP	ESP	Xavier Picó	1999-12-30 0:00:00		CS77257			
OAKG9898	KG	9898	IP-Som-0	SAMN03327295	Arabidopsis thaliana	41.14	-3.58		Somosierra	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS77259			
OAKG9899	KG	9899	IP-Tau-0	SAMN03327296	Arabidopsis thaliana	42.54	0.84		Taüll	ESP	ESP	Xavier Picó	1999-12-30 0:00:00		CS77342			
OAKG9900	KG	9900	IP-Tri-0	SAMN03327297	Arabidopsis thaliana	37.38	-6.01		Triana	ESP	ESP	Xavier Picó	1999-12-30 0:00:00		CS77386			
OAKG9901	KG	9901	IP-Urd-1	SAMN03327298	Arabidopsis thaliana	42.27	-2.98		Urdanta	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS78824			
OAKG9902	KG	9902	IP-Usa-0	SAMN03327299	Arabidopsis thaliana	40.71	-3.24		Usanos	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS78825			
OAKG9903	KG	9903	IP-Val-0	SAMN03327300	Arabidopsis thaliana	42.31	-3.1		Valgañon	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS78829			
OAKG9904	KG	9904	IP-Vas-0	SAMN03327301	Arabidopsis thaliana	40.95	-3.31		Valdesotos	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS78833			
OAKG9905	KG	9905	IP-Ven-0	SAMN03327302	Arabidopsis thaliana	40.76	-4.01		El Ventorrillo	ESP	ESP	Carlos Alonso-Blanco	1999-12-30 0:00:00		CS78840			
OAKG9906	KG	9906	IP-Mah-6	SAMN03327303	Arabidopsis thaliana	40	4.25		Mahon	ESP	ESP	Xavier Picó	1999-12-30 0:00:00		CS77063			
OAKG9908	KG	9908	ESP-1-11	SAMN03327304	Arabidopsis thaliana	50.72	3.47			FRA	FRA	0	12/30/99		CS76847			
OAKG9909	KG	9909	GEN-8	SAMN03327305	Arabidopsis thaliana	50.59	3.3			FRA	FRA	0	12/30/99		CS76877			
OAKG9910	KG	9910	BRI-2	SAMN03327306	Arabidopsis thaliana	50.68	3.52			FRA	FRA	0	12/30/99		CS76725			
OAKG9911	KG	9911	ARGE-1-15	SAMN03327307	Arabidopsis thaliana	47.16	4.28			FRA	FRA	0	12/30/99		CS76672			
OAKG9912	KG	9912	CIRY-13	SAMN03327308	Arabidopsis thaliana	46.67	4.55			FRA	FRA	0	12/30/99		CS76773			
OAKG9914	KG	9914	IST-29	SAMN03327309	Arabidopsis thaliana	47.58	5.33			FRA	FRA	0	12/30/99		CS76948			
OAKG9915	KG	9915	Mar-4-16	SAMN03327310	Arabidopsis thaliana	47.45	3.94			FRA	FRA	0	12/30/99		CS77069			
OAKG9917	KG	9917	RAD-21	SAMN03327311	Arabidopsis thaliana	46.69	4.34			FRA	FRA	0	12/30/99		CS77200			
OAKG9918	KG	9918	SAUL-24	SAMN03327312	Arabidopsis thaliana	47.43	5.21			FRA	FRA	0	12/30/99		CS77237			
OAKG9920	KG	9920	DIR-9	SAMN03327313	Arabidopsis thaliana	48.54	4.32			FRA	FRA	0	12/30/99		CS76796			
OAKG9921	KG	9921	FOR-23	SAMN03327314	Arabidopsis thaliana	48.57	4.41			FRA	FRA	0	12/30/99		CS76867			
OAKG9924	KG	9924	PLY-20	SAMN03327315	Arabidopsis thaliana	48.59	4.24			FRA	FRA	0	12/30/99		CS77181			
OAKG9925	KG	9925	RUM-20	SAMN03327316	Arabidopsis thaliana	48.91	4.52			FRA	FRA	0	12/30/99		CS77226			
OAKG9926	KG	9926	TRE-1	SAMN03327317	Arabidopsis thaliana	48.86	4.1			FRA	FRA	0	12/30/99		CS77385			
OAKG9927	KG	9927	ARR-17	SAMN03327318	Arabidopsis thaliana	44.05	3.69			FRA	FRA	0	12/30/99		CS76673			
OAKG9928	KG	9928	BEZ-9	SAMN03327319	Arabidopsis thaliana	44.12	3.77			FRA	FRA	0	12/30/99		CS76703			
OAKG9929	KG	9929	ISS-20	SAMN03327320	Arabidopsis thaliana	43.92	3.71			FRA	FRA	0	12/30/99		CS76947			
OAKG9930	KG	9930	LEC-25	SAMN03327321	Arabidopsis thaliana	43.91	4.14			FRA	FRA	0	12/30/99		CS77018			
OAKG9932	KG	9932	NOZ-6	SAMN03327322	Arabidopsis thaliana	44.12	4.33			FRA	FRA	0	12/30/99		CS77134			
OAKG9933	KG	9933	VED-10	SAMN03327323	Arabidopsis thaliana	43.74	3.89			FRA	FRA	0	12/30/99		CS78839			
OAKG9935	KG	9935	BAU-15	SAMN03327324	Arabidopsis thaliana	50.6	2.93			FRA	FRA	0	12/30/99		CS76694			
OAKG9937	KG	9937	CATS-6	SAMN03327325	Arabidopsis thaliana	50.79	2.69			FRA	FRA	0	12/30/99		CS76760			
OAKG9938	KG	9938	WAV-8	SAMN03327326	Arabidopsis thaliana	50.65	2.99			FRA	FRA	0	12/30/99		CS78854			
OAKG9939	KG	9939	Aitba-2	SAMN03327327	Arabidopsis thaliana	31.48	-7.45			MAR	MAR		1999-12-30 0:00:00		CS76347			
OAKG9941	KG	9941	Fei-0	SAMN03327328	Arabidopsis thaliana	40.92	-8.54			POR	PRT		12/30/99		CS76412			
OAKG9942	KG	9942	Agu-1	SAMN03327329	Arabidopsis thaliana	41.32	-1.34			ESP	ESP		12/30/99		CS76409			
OAKG9943	KG	9943	Cdm-0	SAMN03327330	Arabidopsis thaliana	39.73	-5.74			ESP	ESP		12/30/99		CS76410			
OAKG9944	KG	9944	Don-0	SAMN03327331	Arabidopsis thaliana	36.83	-6.36			ESP	ESP		1999-12-30 0:00:00		CS76411			
OAKG9945	KG	9945	Leo-1	SAMN03327332	Arabidopsis thaliana	41.8	-3.11			ESP	ESP		12/30/99		CS76413			
OAKG9946	KG	9946	Mer-6	SAMN03327333	Arabidopsis thaliana	38.92	-6.34			ESP	ESP		12/30/99		CS76414			
OAKG9947	KG	9947	Ped-0	SAMN03327334	Arabidopsis thaliana	40.74	-3.9			ESP	ESP		1999-12-30 0:00:00		CS76415			
OAKG9948	KG	9948	Pra-6	SAMN03327335	Arabidopsis thaliana	41.05	-3.54			ESP	ESP		12/30/99		CS76416			
OAKG9949	KG	9949	Qui-0	SAMN03327336	Arabidopsis thaliana	42.69	-6.93			ESP	ESP		12/30/99		CS76417			
OAKG9950	KG	9950	Vie-0	SAMN03327337	Arabidopsis thaliana	42.63	0.76			ESP	ESP		12/30/99		CS76418			
OAKG9951	KG	9951	Kly-1	SAMN03327338	Arabidopsis thaliana	51.3333	82.5667		Kolyvan	RUS	RUS	Heike Schmuths	1999-12-30 0:00:00		CS76385			
OAKG9952	KG	9952	Kly-4	SAMN03327339	Arabidopsis thaliana	51.32	82.55			RUS	RUS		12/30/99		CS76384			
OAKG9953	KG	9953	Koz-2	SAMN03327340	Arabidopsis thaliana	51.33	82.19			RUS	RUS		12/30/99		CS76383			
OAKG9955	KG	9955	Stepn-2	SAMN03327341	Arabidopsis thaliana	54.09	60.46			RUS	RUS		12/30/99		CS76377			
OAKG9956	KG	9956	Stepn-1	SAMN03327342	Arabidopsis thaliana	54.06	60.48			RUS	RUS		12/30/99		CS76378			
OAKG9957	KG	9957	Borsk-2	SAMN03327343	Arabidopsis thaliana	53.04	51.75			RUS	RUS		12/30/99		CS76421			
OAKG9958	KG	9958	Shigu-1	SAMN03327344	Arabidopsis thaliana	53.33	49.48			RUS	RUS		12/30/99		CS76375			
OAKG9959	KG	9959	Shigu-2	SAMN03327345	Arabidopsis thaliana	53.33	49.48			RUS	RUS		12/30/99		CS76374			
OAKG9960	KG	9960	Kidr-1	SAMN03327346	Arabidopsis thaliana	51.31	57.56			RUS	RUS		12/30/99		CS76376			
OAKG9962	KG	9962	Galdo-1	SAMN03327347	Arabidopsis thaliana	40.57	15.32			ITA	ITA		12/30/99		CS76423			
OAKG9963	KG	9963	Lago-1	SAMN03327348	Arabidopsis thaliana	39.18	16.26			ITA	ITA		12/30/99		CS76367			
OAKG9964	KG	9964	Mammo-1	SAMN03327349	Arabidopsis thaliana	38.36	16.23			ITA	ITA		12/30/99		CS76365			
OAKG9965	KG	9965	Mammo-2	SAMN03327350	Arabidopsis thaliana	38.38	16.22			ITA	ITA		12/30/99		CS76364			
OAKG9966	KG	9966	Monte-1	SAMN03327351	Arabidopsis thaliana	40.28	15.65			ITA	ITA		12/30/99		CS76361			
OAKG9968	KG	9968	Timpo-1	SAMN03327352	Arabidopsis thaliana	39.27	16.27			ITA	ITA		12/30/99		CS76424			
OAKG9969	KG	9969	Valsi-1	SAMN03327353	Arabidopsis thaliana	40.18	16.45			ITA	ITA		12/30/99		CS76425			
OAKG9970	KG	9970	Altenb-2	SAMN03327354	Arabidopsis thaliana	46.3716	11.2376		Altenburg	ITA	ITA	Joerg Wunder	2005-04-15 0:00:00		CS76353			
OAKG9971	KG	9971	Bozen-1.1	SAMN03327355	Arabidopsis thaliana	46.513	11.331		Bozen, Guntschnaberg	ITA	ITA	Joerg Wunder	2005-04-22 0:00:00		CS76357			
OAKG9972	KG	9972	Bozen-1.2	SAMN03327356	Arabidopsis thaliana	46.513	11.331		Bozen, Guntschnaberg	ITA	ITA	Joerg Wunder	2005-04-22 0:00:00		CS76358			
OAKG9973	KG	9973	Mitterberg-1-181	SAMN03327357	Arabidopsis thaliana	46.366	11.2832		Mittelberg	ITA	ITA	Joerg Wunder	2005-04-29 0:00:00		CS76354			
OAKG9974	KG	9974	Castelfed-4-212	SAMN03327358	Arabidopsis thaliana	46.3378	11.2928		Castel Feder	ITA	ITA	Joerg Wunder	2005-04-19 0:00:00		CS76355			
OAKG9975	KG	9975	Castelfed-4-213	SAMN03327359	Arabidopsis thaliana	46.3378	11.2928		Castel Feder	ITA	ITA	Joerg Wunder	2005-04-19 0:00:00		CS76356			
OAKG9976	KG	9976	Rovero-1	SAMN03327360	Arabidopsis thaliana	46.2543	11.167		Rovero della Luna	ITA	ITA	Joerg Wunder	2005-02-05 0:00:00		CS76351			
OAKG9978	KG	9978	Vezzano-2.2	SAMN03327361	Arabidopsis thaliana	46.6297	10.817		Vetzan (Vinschgau)	ITA	ITA	Joerg Wunder	2005-04-22 0:00:00		CS76350			
OAKG9979	KG	9979	Voeran-1	SAMN03327362	Arabidopsis thaliana	46.36	11.23			ITA	ITA		12/30/99		CS76352			
OAKG9980	KG	9980	Angel-1	SAMN03327363	Arabidopsis thaliana	38.62	16.17			ITA	ITA		12/30/99		CS76362			
OAKG9981	KG	9981	Angit-1	SAMN03327364	Arabidopsis thaliana	38.76	16.24			ITA	ITA		12/30/99		CS76366			
OAKG9982	KG	9982	Apost-1	SAMN03327365	Arabidopsis thaliana	39.01	16.47			ITA	ITA		12/30/99		CS76368			
OAKG9983	KG	9983	Ciste-1	SAMN03327366	Arabidopsis thaliana	41.62	12.87			ITA	ITA		12/30/99		CS76359			
OAKG9984	KG	9984	Ciste-2	SAMN03327367	Arabidopsis thaliana	41.62	12.87			ITA	ITA		12/30/99		CS76360			
OAKG9985	KG	9985	Slavi-1	SAMN03327368	Arabidopsis thaliana	41.43	23.65			BUL	BGR		12/30/99		CS76419			
OAKG9986	KG	9986	Jablo-1	SAMN03327369	Arabidopsis thaliana	41.59	25.2			BUL	BGR		12/30/99		CS76372			
OAKG9987	KG	9987	Lecho-1	SAMN03327370	Arabidopsis thaliana	41.43	23.5			BUL	BGR		12/30/99		CS76371			
OAKG9988	KG	9988	Bak-2	SAMN03327371	Arabidopsis thaliana	41.7942	43.4767		Bakuriani	GEO	GEO	James Beck	1999-12-30 0:00:00		CS76392			
OAKG9990	KG	9990	Lag2-2	SAMN03327372	Arabidopsis thaliana	41.8296	46.2831		Lagodechi	GEO	GEO	James Beck	1999-12-30 0:00:00		CS76390			
OAKG9991	KG	9991	Vash-1	SAMN03327373	Arabidopsis thaliana	41.2381	46.3728		Vashlovani	GEO	GEO	James Beck	1999-12-30 0:00:00		CS76391			
OAKG9993	KG	9993	Nemrut-1	SAMN03327374	Arabidopsis thaliana	38.6425	42.2394		Nemrut Mountain	TUR	TUR	James Beck	1999-12-30 0:00:00		CS76398			
OAKG9995	KG	9995	HKT2.4	SAMN03327375	Arabidopsis thaliana	48.14	9.4		Heiligkreuztal 2	GER	DEU		1999-12-30 0:00:00		CS76404			
OAKG9996	KG	9996	Nie1-2	SAMN03327376	Arabidopsis thaliana	48.52	8.8		Niederreutin	GER	DEU		1999-12-30 0:00:00		CS76402			
OAKG9997	KG	9997	Rue3-1-31	SAMN03327377	Arabidopsis thaliana	48.56	9.16		Rubgarten - 3	GER	DEU		1999-12-30 0:00:00		CS76406			
OAKG9998	KG	9998	Star-8	SAMN03327378	Arabidopsis thaliana	48.43	8.82		Starzach	GER	DEU		1999-12-30 0:00:00		CS76400			
OAKG9999	KG	9999	TueSB30-3	SAMN03327379	Arabidopsis thaliana	48.53	9.06		Tubingen - Schonblick 30	GER	DEU		1999-12-30 0:00:00		CS76403			
OAKG10001	KG	10001	TueV-13	SAMN03327380	Arabidopsis thaliana	48.52	9.05		Tubingen - Volksbank	GER	DEU	Kirsten Bomblies	1999-12-30 0:00:00		CS76407			
OAKG10002	KG	10002	TueWa1-2	SAMN03327381	Arabidopsis thaliana	48.53	9.04		Tubingen - Wanne	GER	DEU	Kirsten Bomblies	1999-12-30 0:00:00		CS76405			
OAKG10004	KG	10004	Bolin-1	SAMN03327382	Arabidopsis thaliana	44.46	25.74			ROU	ROU		1999-12-30 0:00:00		CS76373			
OAKG10005	KG	10005	Copac-1	SAMN03327383	Arabidopsis thaliana	46.11	21.95			ROU	ROU		1999-12-30 0:00:00		CS76420			
OAKG10006	KG	10006	Kastel-1	SAMN03327384	Arabidopsis thaliana	44.6419	34.3814		Kastel Mountain	UKR	UKR	James Beck	1999-12-30 0:00:00		CS76395			
OAKG10008	KG	10008	Sij-1	SAMN03327385	Arabidopsis thaliana	41.45	70.05		Sijjak	UZB	UZB	Heike Schmuths	1999-12-30 0:00:00		CS76379			
OAKG10009	KG	10009	Sij-2	SAMN03327386	Arabidopsis thaliana	41.45	70.05			UZB	UZB		12/30/99		CS76380			
OAKG10010	KG	10010	Sij-4	SAMN03327387	Arabidopsis thaliana	41.45	70.05			UZB	UZB		12/30/99		CS76381			
OAKG10011	KG	10011	Yeg-1	SAMN03327388	Arabidopsis thaliana	39.8692	45.3622		Yeghegis	ARM	ARM	James Beck	1999-12-30 0:00:00		CS76394			
OAKG10012	KG	10012	Istisu-1	SAMN03327389	Arabidopsis thaliana	38.9786	48.5594		Istisu	AZE	AZE	James Beck	1999-12-30 0:00:00		CS76389			
OAKG10013	KG	10013	Lerik1-3	SAMN03327390	Arabidopsis thaliana	38.7406	48.6131		Lerik	AZE	AZE	James Beck			CS76388			
OAKG10014	KG	10014	Xan-1	SAMN03327391	Arabidopsis thaliana	38.6536	48.7992		Xanbulan	AZE	AZE	James Beck	1999-12-30 0:00:00		CS76387			
OAKG10015	KG	10015	Ara-1	SAMN03327392	Arabidopsis thaliana	37.29	71.3			AFG	AFG		1999-12-30 0:00:00		CS76382			
OAKG10017	KG	10017	Petro-1	SAMN03327393	Arabidopsis thaliana	44.34	21.46			SRB	SRB		1999-12-30 0:00:00		CS76370			
OAKG10018	KG	10018	Dobra-1	SAMN03327394	Arabidopsis thaliana	44.84	20.16			SRB	SRB		12/30/99		CS76369			
OAKG10020	KG	10020	Jl-2	SAMN03327395	Arabidopsis thaliana	49.17	16.5			CZE	CZE		1999-12-30 0:00:00		CS76956			
OAKG10022	KG	10022	Uk-3	SAMN03327396	Arabidopsis thaliana	48.0333	7.7667		Umkirch	GER	DEU	Albert Kranz	1999-12-30 0:00:00		CS78777			
OAKG10023	KG	10023	Strand-1	SAMN03327397	Arabidopsis thaliana	68.8	15.45		Strand	NOR	NOR		1999-12-30 0:00:00		CS77284			
OAKG10027	KG	10027	Uk-6	SAMN03327398	Arabidopsis thaliana	48.02838	7.765567		Umkirch	GER	DEU	Eunyoung Chae	2005-05-11 0:00:00		CS78938			
OAKG14312	KG	14312	Kos-1	SAMN03327399	Arabidopsis thaliana	62.02	34.12		Kosalma	RUS	RUS	Magnus Nordborg	2012-06-01 0:00:00		CS78923			
OAKG14313	KG	14313	Kos-2	SAMN03327400	Arabidopsis thaliana	62.02	34.12		Kosalma	RUS	RUS	Magnus Nordborg	2012-01-06 0:00:00		CS78924			
OAKG14314	KG	14314	Radk-1	SAMN03327401	Arabidopsis thaliana	61.59	35.11		Radkole	RUS	RUS	Magnus Nordborg	2012-01-06 0:00:00		CS78927			
OAKG14315	KG	14315	Radk-2	SAMN03327402	Arabidopsis thaliana	61.59	35.11		Radkole	RUS	RUS	Magnus Nordborg	2012-01-06 0:00:00		CS78928			
OAKG14318	KG	14318	Shu-1	SAMN03327403	Arabidopsis thaliana	61.94	34.24		Shyiskaja	RUS	RUS	Magnus Nordborg	2012-01-06 0:00:00		CS78930			
OAKG14319	KG	14319	Shu-2	SAMN03327404	Arabidopsis thaliana	61.94	34.24		Shyiskaja	RUS	RUS	Magnus Nordborg	2012-01-06 0:00:00		CS78931			
OAKG15560	KG	15560	Valm	SAMN03327405	Arabidopsis thaliana	61.37	61.37		Valaam	RUS	RUS	Magnus Nordborg	2012-01-06 0:00:00		CS78932			
OAKG15591	KG	15591	OOE1-1	SAMN03327406	Arabidopsis thaliana	48.3315333	14.72665		Oberoesterreich	AUT	AUT	Wolfram Weckwert			CS78939			
OAKG15592	KG	15592	OOE3-1	SAMN03327407	Arabidopsis thaliana	48.3314667	14.7158667		Oberösterreich	AUT	AUT	Wolfram Weckwert			CS78940			
OAKG15593	KG	15593	OOE3-2	SAMN03327408	Arabidopsis thaliana	48.3314667	14.7158667		Oberoesterreich	AUT	AUT	Wolfram Weckwert			CS78941			
OAKG18694	KG	18694	Pien	SAMN03327409	Arabidopsis thaliana	60.4	32.09		Pienisartosari	RUS	RUS	Magnus Nordborg	2012-01-06 0:00:00		CS78926			
OAKG18696	KG	18696	Samm	SAMN03327410	Arabidopsis thaliana	61.57	30.63		Sammatsari	RUS	RUS	Magnus Nordborg	2012-01-06 0:00:00		CS78929			
OAKG19949	KG	19949	OOE2-1	SAMN03327411	Arabidopsis thaliana	48.3268333	14.7181667		Oberoesterreich	AUT	AUT	Wolfram Weckwert			CS79036			
